,id,rec,loc,gen,sp,lat,lng,alt,type,q,length,bird-seen,file,en
253,345337,Gabriel A. Jamie,"Lago, Niassa",Pseudoalcippe,abyssinica,-12.8268,35.1897,1800,song,B,0:50,yes,https://xeno-canto.org/345337/download,African Hill Babbler
254,345336,Gabriel A. Jamie,"Lago, Niassa",Pseudoalcippe,abyssinica,-12.8268,35.1897,1800,call,C,1:21,yes,https://xeno-canto.org/345336/download,African Hill Babbler
255,104017,Bram Piot,Inhaca island,Zosterops,anderssoni,-26.0228,32.907,20,call,B,0:20,yes,https://xeno-canto.org/104017/download,Southern Yellow White-eye
256,256466,Niall Perrins,"Panda, Inhambane",Hyliota,australis,-24.1287,34.619,110,call,B,0:47,yes,https://xeno-canto.org/256466/download,Southern Hyliota
257,761337,Antonio Xeira,"Ponta do Ouro, Matutuíne",Notopholia,corusca,-26.8452,32.8925,0,song,B,0:36,no,https://xeno-canto.org/761337/download,Black-bellied Starling
258,444708,Antonio Xeira,"Ponta do Ouro, Matutuíne",Notopholia,corusca,-26.8452,32.8925,10,song,B,0:39,yes,https://xeno-canto.org/444708/download,Black-bellied Starling
259,646388,Nature sounds by Simply Birding,"Gorongosa, Gorongosa, Sofala",Turdus,libonyana,-18.6871,34.0725,380,song,A,1:51,yes,https://xeno-canto.org/646388/download,Kurrichane Thrush
260,704997,Antonio Xeira,"Hotel Cardoso, Maputo",Turdus,libonyana,-25.9782,32.586,60,song,B,0:52,no,https://xeno-canto.org/704997/download,Kurrichane Thrush
261,444789,Antonio Xeira,"Hotel Cardoso, Maputo",Turdus,libonyana,-25.9782,32.586,60,song,B,0:45,yes,https://xeno-canto.org/444789/download,Kurrichane Thrush
262,704996,Antonio Xeira,"Hotel Cardoso, Maputo",Turdus,libonyana,-25.9782,32.586,60,song,C,0:14,no,https://xeno-canto.org/704996/download,Kurrichane Thrush
263,346036,David Moyer,"Mbatamila, Mecula, Niassa",Cercotrichas,quadrivirgata,-12.1794,37.5462,650,song,A,2:11,yes,https://xeno-canto.org/346036/download,Bearded Scrub Robin
264,524408,Lynette Rudman,"Cheringoma, Sofala",Cercotrichas,quadrivirgata,-18.2418,35.2142,260,song,C,0:25,no,https://xeno-canto.org/524408/download,Bearded Scrub Robin
265,761331,Antonio Xeira,"Ponta do Ouro, Matutuíne",Cercotrichas,signata,-26.8452,32.8925,0,song,B,0:05,no,https://xeno-canto.org/761331/download,Brown Scrub Robin
266,705358,Olivier Hamerlynck,"Lopes, Matutuíne District, Maputo Province",Cercotrichas,signata,-26.8025,32.8737,20,song,B,0:29,no,https://xeno-canto.org/705358/download,Brown Scrub Robin
267,511386,Barnaby Briggs,"Matutuíne, Maputo",Cercotrichas,signata,-26.5048,32.7157,10,song,B,0:40,yes,https://xeno-canto.org/511386/download,Brown Scrub Robin
268,444704,Antonio Xeira,"Ponta do Ouro, Matutuíne",Cercotrichas,signata,-26.8452,32.8925,10,song,B,1:04,yes,https://xeno-canto.org/444704/download,Brown Scrub Robin
269,201495,Niall Perrins,"Matutuíne District, Maputo",Cercotrichas,signata,-26.2007,32.9423,30,song,B,0:54,yes,https://xeno-canto.org/201495/download,Brown Scrub Robin
270,696348,Olivier Hamerlynck,"Miombo Woodland, Nkwichi Lodge, Aldeia Mala, Lago, Niassa",Muscicapa,caerulescens,-12.1985,34.7093,650,uncertain,B,3:51,no,https://xeno-canto.org/696348/download,Ashy Flycatcher
271,345339,Gabriel A. Jamie,"Sanga, Niassa",Muscicapa,caerulescens,-12.3874,35.3408,1600,song,B,0:30,yes,https://xeno-canto.org/345339/download,Ashy Flycatcher
272,59743,Bram Piot,Inhaca island,Muscicapa,adusta,-26.023,32.907,5,call,B,0:25,unknown,https://xeno-canto.org/59743/download,African Dusky Flycatcher
273,185632,Niall Perrins,"Cheringoma, Sofala",Chamaetylas,fuelleborni,-18.2447,35.2615,280,song,A,0:57,yes,https://xeno-canto.org/185632/download,White-chested Alethe
274,774938,Niall Perrins,"Inhamitanga, Cheringoma, Sofala Province",Chamaetylas,fuelleborni,-18.2552,35.2094,280,duet,B,0:53,no,https://xeno-canto.org/774938/download,White-chested Alethe
275,520125,Lynette Rudman,"Coutadas, Sofala",Chamaetylas,fuelleborni,-18.2447,35.2188,260,call,B,0:16,no,https://xeno-canto.org/520125/download,White-chested Alethe
276,652429,Niall Perrins,"San Sebastian, Vilankulo, Inhambane Province",Cossypha,humeralis,-22.1357,35.4449,0,song,A,1:09,unknown,https://xeno-canto.org/652429/download,White-throated Robin-Chat
277,400928,Barnaby,"Marracuene, Maputo",Cossypha,humeralis,-25.7638,32.7396,5,song,A,0:25,yes,https://xeno-canto.org/400928/download,White-throated Robin-Chat
278,761328,Antonio Xeira,"Ponta do Ouro, Matutuíne",Cossypha,natalensis,-26.8452,32.8925,0,call,B,0:28,no,https://xeno-canto.org/761328/download,Red-capped Robin-Chat
279,346113,David Moyer,"Mbatamila, Mecula, Niassa",Cossypha,natalensis,-12.1786,37.5475,600,"imitation, song",B,1:51,no,https://xeno-canto.org/346113/download,Red-capped Robin-Chat
280,370805,Gary Allport,Maputo,Cossypha,natalensis,-25.962,32.599,50,song,E,1:42,no,https://xeno-canto.org/370805/download,Red-capped Robin-Chat
281,520120,Lynette Rudman,"Cheringoma, Sofala",Sheppardia,gunningi,-18.2082,35.3241,240,song,B,0:11,yes,https://xeno-canto.org/520120/download,East Coast Akalat
282,72936,Etienne Marais,Inhamitanga,Sheppardia,gunningi,-18.252,35.203,190,song,B,0:25,unknown,https://xeno-canto.org/72936/download,East Coast Akalat
283,184019,Niall Perrins,"Muanza, Sofala",Sheppardia,gunningi,-19.0013,35.0388,130,song,C,0:47,unknown,https://xeno-canto.org/184019/download,East Coast Akalat
284,590261,Niall Perrins,"Caia, Sofala",Cichladusa,arquata,-18.1115,34.9706,30,song,B,1:17,yes,https://xeno-canto.org/590261/download,Collared Palm Thrush
285,345338,Gabriel A. Jamie,"Lago, Niassa",Saxicola,torquatus,-12.8268,35.1897,1800,call,B,0:59,yes,https://xeno-canto.org/345338/download,African Stonechat
286,201496,Niall Perrins,"Matutuíne District, Maputo",Anthreptes,reichenowi,-26.199,32.9403,30,song,B,1:05,yes,https://xeno-canto.org/201496/download,Plain-backed Sunbird
287,652464,Niall Perrins,"San Sebastian, Vilankulo, Inhambane Province",Hedydipna,collaris,-22.1357,35.4449,0,call,A,0:27,yes,https://xeno-canto.org/652464/download,Collared Sunbird
288,705003,Antonio Xeira,"Tunduru Botanical Gardens (near  Maputo), Maputo",Hedydipna,collaris,-25.9711,32.5736,20,"call, song",C,0:10,yes,https://xeno-canto.org/705003/download,Collared Sunbird
289,721728,Antonio Xeira,"Ponta do Ouro, Matutuíne",Cyanomitra,olivacea,-26.8452,32.8925,0,call,B,0:13,yes,https://xeno-canto.org/721728/download,Olive Sunbird
290,761335,Antonio Xeira,"Ponta do Ouro, Matutuíne",Cyanomitra,olivacea,-26.8452,32.8925,0,call,C,0:23,no,https://xeno-canto.org/761335/download,Olive Sunbird
291,761333,Antonio Xeira,"Ponta do Ouro, Matutuíne",Cyanomitra,olivacea,-26.8452,32.8925,0,song,C,0:30,no,https://xeno-canto.org/761333/download,Olive Sunbird
292,201314,Niall Perrins,"Matutuíne District, Maputo",Cyanomitra,veroxii,-26.5253,32.6955,40,call,B,0:34,yes,https://xeno-canto.org/201314/download,Grey Sunbird
293,652450,Niall Perrins,"San Sebastian, Vilankulo, Inhambane Province",Chalcomitra,senegalensis,-22.1357,35.4449,0,call,A,0:41,yes,https://xeno-canto.org/652450/download,Scarlet-chested Sunbird
294,721748,Antonio Xeira,"Dona Alice - Costa do Sol, Maputo",Chalcomitra,senegalensis,-25.9061,32.6335,0,call,C,0:10,yes,https://xeno-canto.org/721748/download,Scarlet-chested Sunbird
295,708641,Antonio Xeira,"Dona Alice - Costa do Sol, Maputo",Chalcomitra,senegalensis,-25.9061,32.6335,0,call,C,0:17,yes,https://xeno-canto.org/708641/download,Scarlet-chested Sunbird
296,520072,Lynette Rudman,"Marracuene, Maputo",Cinnyris,bifasciatus,-25.77,32.7368,10,song,B,0:53,no,https://xeno-canto.org/520072/download,Purple-banded Sunbird
297,520069,Lynette Rudman,"Marracuene, Maputo",Cinnyris,bifasciatus,-25.77,32.7368,10,song,B,1:39,no,https://xeno-canto.org/520069/download,Purple-banded Sunbird
298,100530,Rory Nefdt,"Caia, Sofala",Passer,domesticus,-17.843,35.327,30,song,A,1:00,unknown,https://xeno-canto.org/100530/download,House Sparrow
299,100531,Rory Nefdt,"Caia, Sofala",Passer,domesticus,-17.843,35.327,30,song,B,0:36,unknown,https://xeno-canto.org/100531/download,House Sparrow
300,540577,Paweł Szymański,"Chitengo, Gorongosa, Sofala",Passer,diffusus,-18.9791,34.352,40,call,A,0:43,no,https://xeno-canto.org/540577/download,Southern Grey-headed Sparrow
301,399256,Gary Allport,"Marracuene, Maputo",Ploceus,xanthopterus,-25.7331,32.709,10,"call, nasal twanging note",B,0:59,yes,https://xeno-canto.org/399256/download,Southern Brown-throated Weaver
302,451700,Antonio Xeira,"Dona Alice - Costa do Sol, Maputo",Ploceus,velatus,-25.9061,32.6335,10,song,B,2:37,yes,https://xeno-canto.org/451700/download,Southern Masked Weaver
303,391200,Gary Allport,"Maputo, Cidade de Maputo",Quelea,erythrops,-25.9346,32.6313,0,call,B,0:05,yes,https://xeno-canto.org/391200/download,Red-headed Quelea
304,391097,Gary Allport,"Maputo, Cidade de Maputo",Quelea,erythrops,-25.9389,32.6248,10,call,B,0:08,yes,https://xeno-canto.org/391097/download,Red-headed Quelea
305,453373,Antonio Xeira,"Dona Alice - Costa do Sol, Maputo",Euplectes,orix,-25.9061,32.6335,10,song,C,0:14,yes,https://xeno-canto.org/453373/download,Southern Red Bishop
306,100533,Rory Nefdt,"Caia, Sofala",Euplectes,orix,-17.843,35.327,30,song,C,0:42,unknown,https://xeno-canto.org/100533/download,Southern Red Bishop
307,100532,Rory Nefdt,"Caia, Sofala",Euplectes,orix,-17.843,35.327,30,song,C,0:31,unknown,https://xeno-canto.org/100532/download,Southern Red Bishop
308,100534,Rory Nefdt,"Caia, Sofala",Uraeginthus,angolensis,-17.843,35.327,30,song,B,0:28,unknown,https://xeno-canto.org/100534/download,Blue Waxbill
309,104057,Bram Piot,Inhaca island,Estrilda,astrild,-26.0228,32.907,5,song,B,0:35,yes,https://xeno-canto.org/104057/download,Common Waxbill
310,316699,Jude Allport,"Maputo, Marracuene, Cidade de Maputo",Ortygospiza,atricollis,-25.8197,32.689,0,song,B,0:49,yes,https://xeno-canto.org/316699/download,Quailfinch
311,449457,Gary Allport,"Matutuíne District, Maputo Province",Vidua,funerea,-26.3424,32.4675,50,song,B,0:32,yes,https://xeno-canto.org/449457/download,Dusky Indigobird
312,100518,Rory Nefdt,"Caia, Sofala",Motacilla,aguimp,-17.843,35.327,30,song,B,0:15,unknown,https://xeno-canto.org/100518/download,African Pied Wagtail
313,100472,Rory Nefdt,"Caia, Sofala",Motacilla,aguimp,-17.843,35.327,30,alarm call,B,0:17,unknown,https://xeno-canto.org/100472/download,African Pied Wagtail
314,453958,Barnaby,"Marracuene, Maputo",Macronyx,croceus,-25.7638,32.7396,10,song,B,0:21,unknown,https://xeno-canto.org/453958/download,Yellow-throated Longclaw
315,452897,Antonio Xeira,"Dona Alice - Costa do Sol, Maputo",Macronyx,croceus,-25.9061,32.6335,10,song,B,0:08,no,https://xeno-canto.org/452897/download,Yellow-throated Longclaw
316,452898,Antonio Xeira,"Dona Alice - Costa do Sol, Maputo",Macronyx,croceus,-25.9061,32.6335,10,call,C,0:24,yes,https://xeno-canto.org/452898/download,Yellow-throated Longclaw
317,316658,Gary Allport,"Maputo, Marracuene, Cidade de Maputo",Macronyx,ameliae,-25.8197,32.689,0,song,D,0:32,yes,https://xeno-canto.org/316658/download,Rosy-throated Longclaw
318,316661,Gary Allport,"Maputo, Marracuene, Cidade de Maputo",Macronyx,ameliae,-25.8197,32.689,0,song,E,0:17,yes,https://xeno-canto.org/316661/download,Rosy-throated Longclaw
319,346109,David Moyer,"Mbatamila, Mecula, Niassa",Anthus,lineiventris,-12.1848,37.543,550,song,B,0:44,yes,https://xeno-canto.org/346109/download,Striped Pipit
320,395992,Samuel Jones,"Vilanculos, Vilankulo, Inhambane Province",Crithagra,citrinipectus,-22.0046,35.3213,10,"call, song",B,0:25,yes,https://xeno-canto.org/395992/download,Lemon-breasted Canary
321,395991,Samuel Jones,"Vilanculos, Vilankulo, Inhambane Province",Crithagra,citrinipectus,-22.0046,35.3213,10,song,B,1:59,yes,https://xeno-canto.org/395991/download,Lemon-breasted Canary
322,100536,Rory Nefdt,"Caia, Sofala",Crithagra,mozambica,-17.843,35.327,30,song,B,0:16,unknown,https://xeno-canto.org/100536/download,Yellow-fronted Canary
323,31660,Bram Piot,"Bilene, Gaza Province",Crithagra,sulphurata,-25.294992,33.253555,1,call,C,0:23,unknown,https://xeno-canto.org/31660/download,Brimstone Canary
324,521819,Lynette Rudman,"Panda, Inhambane",Emberiza,flaviventris,-24.0878,34.7486,140,call,C,0:08,yes,https://xeno-canto.org/521819/download,Golden-breasted Bunting
325,741113,Etienne Marais,"Camacho, Marromeu, Sofala",Mystery,mystery,-18.1845,35.3714,180,uncertain,A,0:40,unknown,https://xeno-canto.org/741113/download,Identity unknown
326,741112,Etienne Marais,"Camacho, Marromeu, Sofala",Mystery,mystery,-18.1845,35.3714,180,uncertain,A,0:37,no,https://xeno-canto.org/741112/download,Identity unknown
327,696625,Olivier Hamerlynck,"Miombo Woodland, Nkwichi Lodge, Aldeia Mala, Lago, Niassa",Mystery,mystery,-12.1985,34.7093,650,uncertain,A,0:56,no,https://xeno-canto.org/696625/download,Identity unknown
328,696347,Olivier Hamerlynck,"Miombo Woodland, Nkwichi Lodge, Aldeia Mala, Lago, Niassa",Mystery,mystery,-12.1985,34.7093,650,uncertain,A,4:24,no,https://xeno-canto.org/696347/download,Identity unknown
329,453378,Antonio Xeira,"Dona Alice - Costa do Sol, Maputo",Mystery,mystery,-25.9061,32.6335,10,song,A,0:15,yes,https://xeno-canto.org/453378/download,Identity unknown
330,453377,Antonio Xeira,"Dona Alice - Costa do Sol, Maputo",Mystery,mystery,-25.9061,32.6335,10,call,A,0:22,yes,https://xeno-canto.org/453377/download,Identity unknown
331,453375,Antonio Xeira,"Dona Alice - Costa do Sol, Maputo",Mystery,mystery,-25.9061,32.6335,10,call,A,0:15,yes,https://xeno-canto.org/453375/download,Identity unknown
332,697858,Olivier Hamerlynck,"Sanga, Niassa",Mystery,mystery,-12.3874,35.3408,1600,uncertain,B,0:46,unknown,https://xeno-canto.org/697858/download,Identity unknown
333,697857,Olivier Hamerlynck,"Sanga, Niassa",Mystery,mystery,-12.3874,35.3408,1400,uncertain,B,0:42,unknown,https://xeno-canto.org/697857/download,Identity unknown
334,697856,Olivier Hamerlynck,"Sanga, Niassa",Mystery,mystery,-12.3874,35.3408,1600,uncertain,B,0:39,unknown,https://xeno-canto.org/697856/download,Identity unknown
335,696792,Olivier Hamerlynck,"Lipilichi Wilderness, Main Camp, Pauila, Sanga, Niassa",Mystery,mystery,-12.1477,35.5236,750,uncertain,B,1:00,no,https://xeno-canto.org/696792/download,Identity unknown
336,696791,Olivier Hamerlynck,"Lipilichi Wilderness, Main Camp, Pauila, Sanga, Niassa",Mystery,mystery,-12.1477,35.5236,750,song,B,1:00,unknown,https://xeno-canto.org/696791/download,Identity unknown
337,696788,Olivier Hamerlynck,"Lipilichi Wilderness, Main Camp, Pauila, Sanga, Niassa",Mystery,mystery,-12.1477,35.5236,750,uncertain,B,0:32,unknown,https://xeno-canto.org/696788/download,Identity unknown
338,456528,Gary Allport/ Olivier Vilaca ,"Maputo, Maputo",Mystery,mystery,-25.9315,32.6179,10,song,B,4:12,no,https://xeno-canto.org/456528/download,Identity unknown
339,452910,Antonio Xeira,"Dona Alice - Costa do Sol, Maputo",Mystery,mystery,-25.9061,32.6335,10,song,B,0:07,no,https://xeno-canto.org/452910/download,Identity unknown
340,757704,Antonio Xeira,"Ponta do Ouro, Matutuíne",Mystery,mystery,-26.8452,32.8925,0,uncertain,C,1:45,no,https://xeno-canto.org/757704/download,Identity unknown
341,697504,Olivier Hamerlynck,"First Wetland Zone 4, Macaneta, Incomati Delta, Marracuene District, Maputo Province",Mystery,mystery,-25.7331,32.703,0,call,C,0:21,unknown,https://xeno-canto.org/697504/download,Identity unknown
342,296616,Teet Sirotkin,"Gorongosa, Sofala",Mystery,mystery,-18.4653,34.0521,1100,song,C,0:23,no,https://xeno-canto.org/296616/download,Identity unknown
343,723790,Olivier Hamerlynck,"Miombo Woodland, Nkwichi Lodge, Aldeia Mala, Lago, Niassa",Mystery,mystery,-12.1985,34.7093,650,uncertain,D,1:09,unknown,https://xeno-canto.org/723790/download,Identity unknown
344,652992,Olivier Hamerlynck,"Marracuene District, Marracuene, Maputo",Mystery,mystery,-25.7062,32.7041,0,song,E,23:39,unknown,https://xeno-canto.org/652992/download,Identity unknown
