,SP,record,n_roi,min_t,max_t,min_f,max_f,dt,df,APD,Familiy,Order
189,Acrocephalus_baeticatus,432472,37,6.576965002,6.641656461,2220.994,3878.453,0.0647,1657.459,-69.22,Acrocephalidae,Passeriformes
190,Acrocephalus_baeticatus,432472,38,6.760257469,6.986677576,3016.575,5602.21,0.2264,2585.635,-69.08,Acrocephalidae,Passeriformes
191,Acrocephalus_baeticatus,432472,39,7.029805215,7.277789142,2983.425,5933.702,0.248,2950.276,-69.33,Acrocephalidae,Passeriformes
192,Acrocephalus_baeticatus,432472,40,7.39639015,7.612028347,2784.53,5668.508,0.2156,2883.978,-69.12,Acrocephalidae,Passeriformes
193,Acrocephalus_baeticatus,432472,41,7.741411265,7.849230363,2220.994,4607.735,0.1078,2386.74,-68.14,Acrocephalidae,Passeriformes
194,Acrocephalus_baeticatus,432472,42,8.010959011,8.097214289,2109.89,4285.714,0.0863,2175.824,-68.1,Acrocephalidae,Passeriformes
195,Acrocephalus_baeticatus,432472,43,8.312852486,8.528490683,1615.385,4483.516,0.2156,2868.132,-68.02,Acrocephalidae,Passeriformes
196,Acrocephalus_baeticatus,432472,44,8.603964052,8.72256506,2472.527,4945.055,0.1186,2472.527,-69.83,Acrocephalidae,Passeriformes
197,Acrocephalus_baeticatus,432472,45,8.765692699,8.895075618,2604.396,4846.154,0.1294,2241.758,-65.06,Acrocephalidae,Passeriformes
198,Acrocephalus_baeticatus,432472,46,8.970548986,9.078368085,3197.802,4846.154,0.1078,1648.352,-63.43,Acrocephalidae,Passeriformes
199,Acrocephalus_baeticatus,432472,47,9.358697741,9.477298749,2901.099,4813.187,0.1186,1912.088,-62.98,Acrocephalidae,Passeriformes
200,Acrocephalus_baeticatus,432472,48,9.595899757,9.649809306,2208.791,4318.681,0.0539,2109.89,-66.34,Acrocephalidae,Passeriformes
201,Acrocephalus_baeticatus,432472,49,9.811537954,9.854665593,1945.055,3824.176,0.0431,1879.121,-67.47,Acrocephalidae,Passeriformes
202,Acrocephalus_baeticatus,432472,50,10.007103462,10.050231101,1813.187,4747.253,0.0431,2934.066,-67.26,Acrocephalidae,Passeriformes
203,Acrocephalus_baeticatus,432472,51,10.08257683,10.13648638,2175.824,4582.418,0.0539,2406.593,-69.75,Acrocephalidae,Passeriformes
204,Acrocephalus_baeticatus,432472,52,10.158050199,10.211959748,2208.791,4516.484,0.0539,2307.692,-69.92,Acrocephalidae,Passeriformes
205,Acrocephalus_baeticatus,432472,53,10.244305478,10.319778847,2241.758,4582.418,0.0755,2340.659,-71.14,Acrocephalidae,Passeriformes
206,Acrocephalus_baeticatus,432472,54,10.330560757,10.395252216,2175.824,4516.484,0.0647,2340.659,-71.37,Acrocephalidae,Passeriformes
207,Acrocephalus_baeticatus,432472,55,10.427597945,10.503071314,2406.593,4087.912,0.0755,1681.319,-73.31,Acrocephalidae,Passeriformes
208,Acrocephalus_baeticatus,432472,56,10.513853224,10.556980863,2373.626,5274.725,0.0431,2901.099,-70.59,Acrocephalidae,Passeriformes
209,Acrocephalus_baeticatus,432472,57,10.729491421,10.934347708,2010.989,4516.484,0.2049,2505.495,-65.32,Acrocephalidae,Passeriformes
210,Acrocephalus_baeticatus,432472,58,11.052948716,11.268586913,1945.055,4450.549,0.2156,2505.495,-64.99,Acrocephalidae,Passeriformes
211,Acrocephalus_baeticatus,432472,59,11.365624101,11.559698478,2505.495,4417.582,0.1941,1912.088,-67.19,Acrocephalidae,Passeriformes
212,Acrocephalus_baeticatus,432472,60,11.710645216,11.753772856,1978.022,4120.879,0.0431,2142.857,-71.21,Acrocephalidae,Passeriformes
213,Acrocephalus_baeticatus,432472,61,11.796900495,11.872373864,2538.462,5406.593,0.0755,2868.132,-74.51,Acrocephalidae,Passeriformes
214,Acrocephalus_baeticatus,432472,62,11.904719593,12.023320602,2373.626,5010.989,0.1186,2637.363,-72.85,Acrocephalidae,Passeriformes
215,Acrocephalus_baeticatus,432472,63,12.12035779,12.228176888,2472.527,4252.747,0.1078,1780.22,-64.29,Acrocephalidae,Passeriformes
216,Acrocephalus_baeticatus,432472,64,12.238958798,12.303650257,2538.462,4780.22,0.0647,2241.758,-68.79,Acrocephalidae,Passeriformes
217,Acrocephalus_baeticatus,432472,65,12.314432167,12.368341716,2802.198,4615.385,0.0539,1813.187,-64.72,Acrocephalidae,Passeriformes
218,Acrocephalus_baeticatus,432472,66,12.379123626,12.422251266,2406.593,3791.209,0.0431,1384.615,-66.04,Acrocephalidae,Passeriformes
219,Acrocephalus_baeticatus,432472,67,12.465378905,12.508506544,2274.725,4153.846,0.0431,1879.121,-66.54,Acrocephalidae,Passeriformes
220,Acrocephalus_baeticatus,432472,68,12.530070364,12.583979913,2340.659,4615.385,0.0539,2274.725,-72.01,Acrocephalidae,Passeriformes
221,Acrocephalus_baeticatus,432472,69,12.77805429,12.864309569,2175.824,5208.791,0.0863,3032.967,-71.55,Acrocephalidae,Passeriformes
222,Acrocephalus_baeticatus,432472,70,13.047602036,13.133857315,2175.824,4186.813,0.0863,2010.989,-67.8,Acrocephalidae,Passeriformes
223,Acrocephalus_baeticatus,432472,71,13.279413098,13.349495512,2505.495,4318.681,0.0701,1813.187,-66.98,Acrocephalidae,Passeriformes
224,Acrocephalus_baeticatus,432472,72,13.403405061,13.45731461,3098.901,4285.714,0.0539,1186.813,-75.37,Acrocephalidae,Passeriformes
225,Acrocephalus_baeticatus,432472,73,13.50044225,13.619043258,2109.89,4153.846,0.1186,2043.956,-67.75,Acrocephalidae,Passeriformes
226,Acrocephalus_baeticatus,432472,74,13.662170897,13.769989995,2175.824,4912.088,0.1078,2736.264,-71.71,Acrocephalidae,Passeriformes
227,Acrocephalus_baeticatus,432472,75,13.814121561,13.87881302,2142.857,3989.011,0.0647,1846.154,-77.5,Acrocephalidae,Passeriformes
228,Acrocephalus_baeticatus,432472,76,13.921940659,13.986632118,2043.956,3890.11,0.0647,1846.154,-74.54,Acrocephalidae,Passeriformes
229,Acrocephalus_baeticatus,432472,77,14.018977848,14.137578856,2282.209,3533.742,0.1186,1251.534,-70.09,Acrocephalidae,Passeriformes
230,Acrocephalus_baeticatus,432472,78,14.19687936,14.310089413,2350.266,3460.123,0.1132,1109.856,-67.4,Acrocephalidae,Passeriformes
231,Acrocephalus_baeticatus,432472,79,14.353217053,14.461036151,2208.589,3460.123,0.1078,1251.534,-72.8,Acrocephalidae,Passeriformes
232,Acrocephalus_baeticatus,432472,80,14.487990926,14.53650952,1987.73,3386.503,0.0485,1398.773,-70.36,Acrocephalidae,Passeriformes
233,Acrocephalus_baeticatus,432472,81,14.55807334,14.665892438,1939.726,4010.959,0.1078,2071.233,-74.66,Acrocephalidae,Passeriformes
234,Acrocephalus_baeticatus,432472,82,14.698238167,14.752147717,1761.773,4055.402,0.0539,2293.629,-75.85,Acrocephalidae,Passeriformes
235,Acrocephalus_baeticatus,432472,83,14.773711536,14.816839176,1662.05,4421.053,0.0431,2759.003,-79.17,Acrocephalidae,Passeriformes
236,Acrocephalus_baeticatus,432472,84,14.892312545,15.075605012,1994.46,3490.305,0.1833,1495.845,-70.63,Acrocephalidae,Passeriformes
237,Acrocephalus_baeticatus,432472,85,15.134905516,15.210378885,1562.327,4121.884,0.0755,2559.557,-76.69,Acrocephalidae,Passeriformes
238,Acrocephalus_baeticatus,432472,86,15.258897479,15.593136684,2393.352,5085.873,0.3342,2692.521,-66.44,Acrocephalidae,Passeriformes
239,Acrocephalus_baeticatus,432472,87,15.679391963,15.744083422,4753.463,6116.343,0.0647,1362.881,-72.37,Acrocephalidae,Passeriformes
240,Acrocephalus_baeticatus,432472,88,15.765647242,15.819556791,1927.978,4520.776,0.0539,2592.798,-72.25,Acrocephalidae,Passeriformes
241,Acrocephalus_baeticatus,432472,89,15.830338701,15.86268443,1994.46,4720.222,0.0323,2725.762,-76.88,Acrocephalidae,Passeriformes
242,Acrocephalus_baeticatus,432472,90,15.87346634,15.927375889,2193.906,4819.945,0.0539,2626.039,-78.26,Acrocephalidae,Passeriformes
243,Acrocephalus_baeticatus,432472,91,15.927375889,15.981285438,2127.424,5019.391,0.0539,2891.967,-77.78,Acrocephalidae,Passeriformes
244,Acrocephalus_baeticatus,432472,92,16.013631168,16.045976897,2060.942,5152.355,0.0323,3091.413,-76.81,Acrocephalidae,Passeriformes
245,Acrocephalus_baeticatus,432472,93,16.045976897,16.078322627,2227.147,5318.56,0.0323,3091.413,-72.35,Acrocephalidae,Passeriformes
246,Acrocephalus_baeticatus,432472,94,16.110668356,16.143014086,1927.978,5650.97,0.0323,3722.992,-68.72,Acrocephalidae,Passeriformes
247,Acrocephalus_baeticatus,432472,95,16.175359815,16.250833184,2027.701,4055.402,0.0755,2027.701,-61.9,Acrocephalidae,Passeriformes
248,Acrocephalus_baeticatus,432472,96,16.304742734,16.380216102,2094.183,5252.078,0.0755,3157.895,-67.63,Acrocephalidae,Passeriformes
249,Acrocephalus_baeticatus,432472,97,16.628200029,16.692891488,1994.46,4720.222,0.0647,2725.762,-69.07,Acrocephalidae,Passeriformes
250,Acrocephalus_baeticatus,432472,98,16.833056316,16.951657324,2227.147,4254.848,0.1186,2027.701,-69.25,Acrocephalidae,Passeriformes
251,Acrocephalus_baeticatus,432472,99,17.027130693,17.081040242,2326.87,4487.535,0.0539,2160.665,-67.35,Acrocephalidae,Passeriformes
252,Acrocephalus_baeticatus,432472,100,17.102604062,17.145731701,2260.388,4587.258,0.0431,2326.87,-68.28,Acrocephalidae,Passeriformes
253,Acrocephalus_baeticatus,432472,101,17.285896529,17.318242258,2260.388,3789.474,0.0323,1529.086,-67.82,Acrocephalidae,Passeriformes
254,Acrocephalus_baeticatus,432472,102,17.329024168,17.382933718,2260.388,3756.233,0.0539,1495.845,-70.32,Acrocephalidae,Passeriformes
255,Acrocephalus_baeticatus,432472,103,17.523098545,17.577008095,2526.316,4121.884,0.0539,1595.568,-75.34,Acrocephalidae,Passeriformes
256,Acrocephalus_baeticatus,432472,104,17.587790004,17.663263373,2459.834,4155.125,0.0755,1695.291,-76.12,Acrocephalidae,Passeriformes
257,Acrocephalus_baeticatus,432472,105,17.835773931,17.90046539,2759.003,5085.873,0.0647,2326.87,-74.91,Acrocephalidae,Passeriformes
258,Acrocephalus_baeticatus,432472,106,18.040630218,18.148449316,3523.546,4554.017,0.1078,1030.471,-74.54,Acrocephalidae,Passeriformes
259,Acrocephalus_baeticatus,432472,107,18.278229569,18.353702937,3290.859,5385.042,0.0755,2094.183,-76.76,Acrocephalidae,Passeriformes
260,Acrocephalus_baeticatus,432472,108,18.515431585,18.634032593,2792.244,5285.319,0.1186,2493.075,-78.69,Acrocephalidae,Passeriformes
261,Acrocephalus_baeticatus,432472,109,18.741851692,18.87123461,3423.823,5484.765,0.1294,2060.942,-76.91,Acrocephalidae,Passeriformes
262,Acrocephalus_baeticatus,432472,110,18.979053708,19.054527077,3390.582,5385.042,0.0755,1994.46,-67.45,Acrocephalidae,Passeriformes
263,Acrocephalus_baeticatus,432472,111,19.216255725,19.270165274,3590.028,4454.294,0.0539,864.266,-63.17,Acrocephalidae,Passeriformes
264,Acrocephalus_baeticatus,432472,112,19.410330102,19.464239651,3091.413,4421.053,0.0539,1329.64,-66.69,Acrocephalidae,Passeriformes
265,Acrocephalus_baeticatus,432472,113,19.593622569,19.647532118,3091.413,4421.053,0.0539,1329.64,-67.3,Acrocephalidae,Passeriformes
266,Acrocephalus_baeticatus,432472,114,19.776915036,19.841606495,3024.931,4454.294,0.0647,1429.363,-69.08,Acrocephalidae,Passeriformes
267,Acrocephalus_baeticatus,432472,115,19.938643684,19.992553233,2659.28,4620.499,0.0539,1961.219,-67.29,Acrocephalidae,Passeriformes
268,Acrocephalus_baeticatus,432472,116,20.089590422,20.143499971,2792.244,4421.053,0.0539,1628.809,-62.52,Acrocephalidae,Passeriformes
269,Acrocephalus_baeticatus,432472,117,20.22975525,20.294446709,2592.798,4387.812,0.0647,1795.014,-63.4,Acrocephalidae,Passeriformes
270,Acrocephalus_baeticatus,432472,118,20.423829627,20.466957266,2725.762,4421.053,0.0431,1695.291,-66.31,Acrocephalidae,Passeriformes
271,Acrocephalus_baeticatus,432472,119,20.682595463,20.89823366,2393.352,4354.571,0.2156,1961.219,-62.22,Acrocephalidae,Passeriformes
272,Acrocephalus_baeticatus,432472,120,21.016834668,21.297164324,2725.762,3988.92,0.2803,1263.158,-66.01,Acrocephalidae,Passeriformes
273,Acrocephalus_baeticatus,432472,121,21.696094988,21.750004537,2393.352,5152.355,0.0539,2759.003,-79.35,Acrocephalidae,Passeriformes
274,Acrocephalus_baeticatus,432472,122,21.782350266,21.825477906,2293.629,4520.776,0.0431,2227.147,-79.04,Acrocephalidae,Passeriformes
275,Acrocephalus_baeticatus,432472,123,21.847041725,21.944078914,2759.003,3822.715,0.097,1063.712,-75.4,Acrocephalidae,Passeriformes
276,Acrocephalus_baeticatus,432472,124,21.954860824,22.019552283,2127.424,3789.474,0.0647,1662.05,-76.66,Acrocephalidae,Passeriformes
277,Acrocephalus_baeticatus,432472,125,22.041116103,22.116589471,1927.978,3756.233,0.0755,1828.255,-78.9,Acrocephalidae,Passeriformes
278,Acrocephalus_baeticatus,432472,126,22.24597239,22.332227668,2592.798,4686.981,0.0863,2094.183,-75.38,Acrocephalidae,Passeriformes
279,Acrocephalus_baeticatus,432472,127,22.386137217,22.493956316,2393.352,4321.33,0.1078,1927.978,-65.52,Acrocephalidae,Passeriformes
280,Acrocephalus_baeticatus,432472,128,22.526302045,22.655684963,2792.244,4321.33,0.1294,1529.086,-62.16,Acrocephalidae,Passeriformes
281,Acrocephalus_baeticatus,432472,129,22.698812603,22.774285972,2692.521,4254.848,0.0755,1562.327,-63.8,Acrocephalidae,Passeriformes
282,Acrocephalus_baeticatus,432472,130,22.88210507,22.989924168,2559.557,4421.053,0.1078,1861.496,-66.18,Acrocephalidae,Passeriformes
283,Acrocephalus_baeticatus,432472,131,23.140870906,23.248690005,2592.798,4321.33,0.1078,1728.532,-64.94,Acrocephalidae,Passeriformes
284,Acrocephalus_baeticatus,432472,132,23.378072923,23.453546292,1495.845,4188.366,0.0755,2692.521,-70.44,Acrocephalidae,Passeriformes
285,Acrocephalus_baeticatus,432472,133,23.53980157,23.604493029,1628.809,4155.125,0.0647,2526.316,-65.42,Acrocephalidae,Passeriformes
286,Acrocephalus_baeticatus,432472,134,23.679966398,23.766221677,1595.568,4254.848,0.0863,2659.28,-69.34,Acrocephalidae,Passeriformes
287,Acrocephalus_baeticatus,432472,135,23.884822685,24.078897062,1628.809,4055.402,0.1941,2426.593,-73.98,Acrocephalidae,Passeriformes
288,Acrocephalus_baeticatus,432472,136,24.20827998,24.26218953,2559.557,6182.825,0.0539,3623.269,-67.56,Acrocephalidae,Passeriformes
289,Acrocephalus_baeticatus,432472,137,24.26218953,24.326880989,2925.208,6116.343,0.0647,3191.136,-64.12,Acrocephalidae,Passeriformes
290,Acrocephalus_baeticatus,432472,138,24.326880989,24.413136267,2925.208,5983.38,0.0863,3058.172,-64.82,Acrocephalidae,Passeriformes
291,Acrocephalus_baeticatus,432472,139,24.423918177,24.488609636,2925.208,4986.15,0.0647,2060.942,-63.72,Acrocephalidae,Passeriformes
292,Acrocephalus_baeticatus,432472,140,24.499391546,24.564083005,2725.762,4421.053,0.0647,1695.291,-71.16,Acrocephalidae,Passeriformes
293,Acrocephalus_baeticatus,432472,141,24.585646825,24.650338284,2891.967,4454.294,0.0647,1562.327,-68.36,Acrocephalidae,Passeriformes
294,Acrocephalus_baeticatus,432472,142,24.747375472,24.8875403,2825.485,4221.607,0.1402,1396.122,-68.67,Acrocephalidae,Passeriformes
295,Acrocephalus_baeticatus,432472,143,24.973795579,24.995359399,2526.316,3855.956,0.0216,1329.64,-87.09,Acrocephalidae,Passeriformes
296,Acrocephalus_baeticatus,432472,144,24.995359399,25.016923218,2493.075,4121.884,0.0216,1628.809,-71.31,Acrocephalidae,Passeriformes
297,Acrocephalus_baeticatus,432472,145,25.027705128,25.070832767,2459.834,4088.643,0.0431,1628.809,-69.9,Acrocephalidae,Passeriformes
298,Acrocephalus_baeticatus,432472,146,25.081614677,25.113960407,2559.557,3822.715,0.0323,1263.158,-66.85,Acrocephalidae,Passeriformes
299,Acrocephalus_baeticatus,432472,147,25.124742317,25.157088046,2559.557,3789.474,0.0323,1229.917,-66.73,Acrocephalidae,Passeriformes
300,Acrocephalus_baeticatus,432472,148,25.167869956,25.189433776,2526.316,3756.233,0.0216,1229.917,-71.4,Acrocephalidae,Passeriformes
301,Acrocephalus_baeticatus,432472,149,25.189433776,25.254125235,2526.316,3756.233,0.0647,1229.917,-72.53,Acrocephalidae,Passeriformes
302,Acrocephalus_baeticatus,432472,150,25.383508153,25.426635792,3523.546,4919.668,0.0431,1396.122,-72.77,Acrocephalidae,Passeriformes
303,Acrocephalus_baeticatus,432472,151,25.469763432,25.5452368,2459.834,4720.222,0.0755,2260.388,-67.27,Acrocephalidae,Passeriformes
304,Acrocephalus_baeticatus,432472,152,25.57758253,25.674619719,2792.244,3756.233,0.097,963.989,-64.2,Acrocephalidae,Passeriformes
305,Acrocephalus_baeticatus,432472,153,25.782438817,25.857912186,2991.69,5518.006,0.0755,2526.316,-71.54,Acrocephalidae,Passeriformes
306,Acrocephalus_baeticatus,432472,154,25.879476005,25.944167464,2925.208,4088.643,0.0647,1163.435,-63.77,Acrocephalidae,Passeriformes
307,Acrocephalus_baeticatus,432472,155,25.987295104,26.095114202,2925.208,4188.366,0.1078,1263.158,-65.88,Acrocephalidae,Passeriformes
308,Acrocephalus_baeticatus,432472,156,26.116678022,26.21371521,2858.726,3889.197,0.097,1030.471,-72.07,Acrocephalidae,Passeriformes
309,Acrocephalus_baeticatus,432472,157,26.321534309,26.418571497,2526.316,3988.92,0.097,1462.604,-67.82,Acrocephalidae,Passeriformes
310,Acrocephalus_baeticatus,432472,158,26.526390596,26.612645875,2592.798,4188.366,0.0863,1595.568,-58.56,Acrocephalidae,Passeriformes
311,Acrocephalus_baeticatus,432472,159,26.688119243,26.742028793,4421.053,5185.596,0.0539,764.543,-64.16,Acrocephalidae,Passeriformes
312,Acrocephalus_baeticatus,432472,160,26.785156432,26.90375744,2626.039,4221.607,0.1186,1595.568,-63.83,Acrocephalidae,Passeriformes
313,Acrocephalus_baeticatus,432472,161,26.92532126,26.990012719,4587.258,5817.175,0.0647,1229.917,-68.62,Acrocephalidae,Passeriformes
314,Acrocephalus_baeticatus,432472,162,27.022358448,27.151741367,2526.316,4155.125,0.1294,1628.809,-63.93,Acrocephalidae,Passeriformes
315,Acrocephalus_baeticatus,432472,163,27.151741367,27.216432826,4554.017,6581.717,0.0647,2027.701,-73.4,Acrocephalidae,Passeriformes
316,Acrocephalus_baeticatus,432472,164,27.307318736,27.372010195,2393.352,3988.92,0.0647,1595.568,-68.38,Acrocephalidae,Passeriformes
317,Acrocephalus_baeticatus,432472,165,27.436701654,27.479829293,2559.557,4022.161,0.0431,1462.604,-65.96,Acrocephalidae,Passeriformes
318,Acrocephalus_baeticatus,432472,166,27.533738842,27.587648392,2759.003,3590.028,0.0539,831.025,-66.51,Acrocephalidae,Passeriformes
319,Acrocephalus_baeticatus,432472,167,27.587648392,27.641557941,2825.485,3457.064,0.0539,631.579,-63.84,Acrocephalidae,Passeriformes
320,Acrocephalus_baeticatus,432472,168,27.824850408,27.900323777,2027.701,3457.064,0.0755,1429.363,-74.47,Acrocephalidae,Passeriformes
321,Acrocephalus_baeticatus,432472,169,28.072834334,28.148307703,2326.87,3523.546,0.0755,1196.676,-68.57,Acrocephalidae,Passeriformes
322,Acrocephalus_baeticatus,432472,170,28.256126802,28.35316399,2326.87,3290.859,0.097,963.989,-67.14,Acrocephalidae,Passeriformes
323,Acrocephalus_baeticatus,432472,171,28.708967015,28.762876564,3390.582,4421.053,0.0539,1030.471,-65.25,Acrocephalidae,Passeriformes
324,Acrocephalus_baeticatus,432472,172,28.773658474,28.816786113,3257.618,4587.258,0.0431,1329.64,-68.83,Acrocephalidae,Passeriformes
325,Acrocephalus_baeticatus,432472,173,28.816786113,28.881477572,3257.618,4321.33,0.0647,1063.712,-67.76,Acrocephalidae,Passeriformes
326,Acrocephalus_baeticatus,432472,174,28.881477572,28.956950941,3224.377,4387.812,0.0755,1163.435,-71.61,Acrocephalidae,Passeriformes
327,Acrocephalus_baeticatus,432472,175,28.967732851,29.0216424,3157.895,4288.089,0.0539,1130.194,-65.99,Acrocephalidae,Passeriformes
328,Acrocephalus_baeticatus,432472,176,29.03242431,29.097115769,3058.172,4221.607,0.0647,1163.435,-67.06,Acrocephalidae,Passeriformes
329,Acrocephalus_baeticatus,432472,177,29.097115769,29.151025318,4055.402,4454.294,0.0539,398.892,-65.5,Acrocephalidae,Passeriformes
330,Acrocephalus_baeticatus,432472,178,29.140243408,29.226498687,4155.125,4587.258,0.0863,432.133,-69.77,Acrocephalidae,Passeriformes
331,Amauronis_flavirostra,453374,1,0.582607242,0.620603367,1278.261,2157.065,0.038,878.804,-62.63,Rallidae,Gruiformes
332,Amauronis_flavirostra,453374,2,0.696595616,0.728259053,1477.989,2356.793,0.0317,878.804,-60.91,Rallidae,Gruiformes
333,Amauronis_flavirostra,453374,3,0.804251302,0.854912801,1597.826,2436.685,0.0507,838.859,-58.14,Rallidae,Gruiformes
334,Amauronis_flavirostra,453374,4,0.911906988,0.968901175,1597.826,2476.63,0.057,878.804,-60.05,Rallidae,Gruiformes
335,Amauronis_flavirostra,453374,5,1.0068973,1.057558799,1637.772,2516.576,0.0507,878.804,-57.45,Rallidae,Gruiformes
336,Amauronis_flavirostra,453374,6,1.101887611,1.15254911,1557.88,2836.141,0.0507,1278.261,-56.9,Rallidae,Gruiformes
337,Amauronis_flavirostra,453374,7,1.17787986,1.247539421,1597.826,3914.674,0.0697,2316.848,-58.72,Rallidae,Gruiformes
338,Amauronis_flavirostra,453374,8,1.285535546,1.355195108,1557.88,3754.891,0.0697,2197.011,-59.42,Rallidae,Gruiformes
339,Amauronis_flavirostra,453374,9,1.367860482,1.431187357,1677.717,3075.815,0.0633,1398.098,-55.6,Rallidae,Gruiformes
340,Amauronis_flavirostra,453374,10,1.456518106,1.532510355,1677.717,2676.359,0.076,998.641,-58.18,Rallidae,Gruiformes
341,Amauronis_flavirostra,453374,11,1.557841105,1.621167979,1717.663,2756.25,0.0633,1038.587,-56.39,Rallidae,Gruiformes
342,Amauronis_flavirostra,453374,12,1.646498729,1.684494853,1557.88,2836.141,0.038,1278.261,-58.76,Rallidae,Gruiformes
343,Amauronis_flavirostra,453374,13,1.74148904,1.792150539,1398.098,3035.87,0.0507,1637.772,-56.43,Rallidae,Gruiformes
344,Amauronis_flavirostra,453374,14,1.798483227,1.855477414,1757.609,3155.707,0.057,1398.098,-57.97,Rallidae,Gruiformes
345,Amauronis_flavirostra,453374,15,1.861810101,1.931469663,2197.011,3515.217,0.0697,1318.207,-55.57,Rallidae,Gruiformes
346,Amauronis_flavirostra,453374,16,1.93780235,2.013794599,1717.663,3435.326,0.076,1717.663,-59.58,Rallidae,Gruiformes
347,Amauronis_flavirostra,453374,17,2.235438659,2.286100158,1597.826,1917.391,0.0507,319.565,-59.2,Rallidae,Gruiformes
348,Amauronis_flavirostra,453374,18,2.30509822,2.362092407,1477.989,3475.272,0.057,1997.283,-58.69,Rallidae,Gruiformes
349,Amauronis_flavirostra,453374,19,2.374757782,2.406421219,1717.663,3595.109,0.0317,1877.446,-53.57,Rallidae,Gruiformes
350,Amauronis_flavirostra,453374,20,2.425419281,2.488746155,1557.88,3635.054,0.0633,2077.174,-54.6,Rallidae,Gruiformes
351,Amauronis_flavirostra,453374,21,2.50141153,2.558405717,1557.88,3528.0,0.057,1970.12,-59.4,Rallidae,Gruiformes
352,Amauronis_flavirostra,453374,22,2.596401842,2.634397966,1476.869,3512.231,0.038,2035.362,-59.84,Rallidae,Gruiformes
353,Amauronis_flavirostra,453374,23,2.704057528,2.773717089,1476.869,2575.935,0.0697,1099.065,-60.03,Rallidae,Gruiformes
354,Amauronis_flavirostra,453374,24,2.780049777,2.830711276,1614.252,2953.738,0.0507,1339.486,-59.63,Rallidae,Gruiformes
355,Amauronis_flavirostra,453374,25,2.837043963,2.887705463,1614.252,3571.963,0.0507,1957.71,-54.73,Rallidae,Gruiformes
356,Amauronis_flavirostra,453374,26,2.887705463,2.951032337,1785.981,3262.85,0.0633,1476.869,-56.83,Rallidae,Gruiformes
357,Amauronis_flavirostra,453374,27,2.951032337,3.014359211,1923.364,3262.85,0.0633,1339.486,-58.07,Rallidae,Gruiformes
358,Amauronis_flavirostra,453374,28,3.008026524,3.084018773,1511.215,3331.542,0.076,1820.327,-58.02,Rallidae,Gruiformes
359,Amauronis_flavirostra,453374,29,3.242335958,3.330993582,1511.215,2782.009,0.0887,1270.794,-61.34,Rallidae,Gruiformes
360,Amauronis_flavirostra,453374,30,3.337326269,3.375322394,1785.981,4052.804,0.038,2266.822,-58.81,Rallidae,Gruiformes
361,Amauronis_flavirostra,453374,31,3.375322394,3.419651206,1751.636,3846.729,0.0443,2095.093,-55.92,Rallidae,Gruiformes
362,Amauronis_flavirostra,453374,32,3.425983893,3.463980018,1614.252,3675.0,0.038,2060.748,-58.35,Rallidae,Gruiformes
363,Amauronis_flavirostra,453374,33,3.463980018,3.520974205,1717.29,3846.729,0.057,2129.439,-54.31,Rallidae,Gruiformes
364,Amauronis_flavirostra,453374,34,3.533639579,3.596966454,1648.598,3640.654,0.0633,1992.056,-56.26,Rallidae,Gruiformes
365,Amauronis_flavirostra,453374,35,3.742618264,3.774281701,1614.252,2713.318,0.0317,1099.065,-59.76,Rallidae,Gruiformes
366,Amauronis_flavirostra,453374,36,3.831275888,3.8756047,1717.29,3056.776,0.0443,1339.486,-63.02,Rallidae,Gruiformes
367,Amauronis_flavirostra,453374,37,3.957929637,4.008591136,1751.636,4430.607,0.0507,2678.972,-60.53,Rallidae,Gruiformes
368,Amauronis_flavirostra,453374,38,4.008591136,4.065585323,1820.327,3365.888,0.057,1545.561,-55.83,Rallidae,Gruiformes
369,Amauronis_flavirostra,453374,39,4.07191801,4.135244884,1957.71,3297.196,0.0633,1339.486,-54.67,Rallidae,Gruiformes
370,Amauronis_flavirostra,453374,40,4.160575634,4.24290057,1820.327,3228.505,0.0823,1408.178,-53.99,Rallidae,Gruiformes
371,Amauronis_flavirostra,453374,41,4.508873442,4.559534941,1614.252,4567.991,0.0507,2953.738,-55.83,Rallidae,Gruiformes
372,Amauronis_flavirostra,453374,42,4.603863753,4.641859878,1957.71,3503.271,0.038,1545.561,-53.68,Rallidae,Gruiformes
373,Ardea_cinerea,59739,1,4.6686,4.8642,471.178,6553.656,0.1956,6082.478,-44.86,Ardeidae,Pelecaniformes
374,Batis_fratrum,201450,1,1.3698,1.7277,1158.424,1597.826,0.3579,439.402,-43.55,Platysteiridae,Passeriformes
375,Batis_fratrum,201451,2,4.7512,5.1091,1198.37,1557.88,0.3579,359.511,-37.28,Platysteiridae,Passeriformes
376,Batis_fratrum,201452,3,7.8611,8.182,1198.37,1597.826,0.3209,399.457,-36.63,Platysteiridae,Passeriformes
377,Anthreptes_reichenowi,201496,1,0.096096807,0.384387227,3816.346,4422.115,0.2883,605.769,-40.48,Nectariniidae,Passeriformes
378,Anthreptes_reichenowi,201496,2,0.43243563,0.600605042,3907.212,4543.269,0.1682,636.058,-42.11,Nectariniidae,Passeriformes
379,Anthreptes_reichenowi,201496,3,0.984992269,1.117125378,3937.5,4694.712,0.1321,757.212,-36.89,Nectariniidae,Passeriformes
380,Anthreptes_reichenowi,201496,4,1.249258488,1.393403698,3876.923,4664.423,0.1441,787.5,-32.62,Nectariniidae,Passeriformes
